# Populated places used to name carpool stops. GENERATED FILE — do not edit.
# Regenerate with scripts/generate-places.mjs (see that file for the source data).
#
# Source: GeoNames (https://www.geonames.org/), licensed CC BY 4.0.
# Norway: every populated place. Sweden: those within 150 km of Norway.
#
# One place per line: name|latitude|longitude
Norra Stensdalen, Munkfors|59.8|13.5167
Norra Skoga, Hagfors|60.0667|13.4667
Norra Skärvången, Krokoms|63.8167|14.3833
Norra Skarbol, Säffle|59.2|12.5667
Norra Skallsjö, Färgelanda|58.6333|12
Norra Såneby, Sunne|59.8833|13.1833
Norra Runnäs|59.0333|14.2
Norra Rasten, Östersunds|63.15|14.5833
Norra Rådom, Karlstads|59.6333|13.6333
Norra Persby, Torsby|60.6667|12.9833
Norra Ösjö, Bräcke|62.8667|15.1833
Norra Norum, Karlstads|59.5667|13.7
Norrånäs, Sollefteå|63.7|16.4167
Norra Näs, Sunne|59.9333|13.1167
Norra Näs, Kils|59.5333|13.0833
Norra Mon, Malung-Sälens|60.7|13.6833
Norra Lundby, Skara|58.3833|13.6167
Norra Lövfallet, Ljusnarsbergs|59.9833|14.95
Norra Loffstrand, Hagfors|60.2667|13.4333
Norra Lindberg, Leksands|60.8167|15.1167
Norra Lian, Eda|59.65|12.1
Norrälgen, Hällefors|59.8167|14.5833
Norra Lekvattnet, Torsby|60.1833|12.6667
Norra Långstad, Grums|59.4833|13.0167
Norra Kvarnviken, Bengtsfors|59.0833|12.1667
Norra Kvarntorp, Munkfors|59.8|13.5167
Norra Kvarnberget, Ludvika|60.2167|14.1833
Norra Kölviken, Bengtsfors|59.2|11.8833
Norråker|64.45|15.6333
Norra Kedum, Lidköpings|58.4667|12.9
Norra Kättbo, Mora|60.8333|14.2
Norra Ivarsbyn, Årjängs|59.6667|11.9167
Norra Hult, Säffle|58.9667|13.1833
Norra Hökhult, Säffle|59.0167|13.2
Norra Höke, Säffle|59.2333|12.8
Norra Högsäter, Säffle|59.3667|12.8
Yttre Hjälmvik, Orust|58.15|11.6333
Norra Hagen, Melleruds|58.5667|12.5
Norra Grundsund|58.3|11.4167
Norra Gröntuv, Gagnefs|60.6061|15.0844
Norra Grimbråten, Säffle|59.05|13.2
Norra Greningen, Östersunds|63.35|15.4167
Norra Grecksnäs, Hällefors|59.6167|14.7
Norra Grean, Bengtsfors|59.0333|12.1833
Norra Gräs, Hagfors|59.85|13.75
Norra Granbäckstorp, Sunne|59.9667|12.8667
Norra Gisselbacka, Kristinehamns|59.05|14.25
Norra Gärdsjön, Grums|59.55|12.9
Norra Forsnäs, Sunne|59.9833|12.8667
Norra Fors, Årjängs|59.5333|12.0333
Norra Fjöle, Arvika|59.4833|12.7667
Norra Fjällnäs, Storumans|65.75|15.4667
Norra Fjäll, Arvika|59.55|12.7667
Norra Fenningberget, Malung-Sälens|60.9831|13.3831
Norra Enkullen, Ludvika|60.0667|15.0833
Norra Ekeberg, Hällefors|59.8|14.6333
Norra Edstena, Färgelanda|58.6167|11.95
Norra Ed, Säffle|59.1833|12.8333
Norra Byn, Säffle|58.9333|13.1667
Norra By, Eda|59.7833|12.3333
Norra Butorp, Forshaga|59.7167|13.5667
Norra Brudskogen, Vansbro|60.3833|13.9667
Norra Bråne, Sunne|59.9833|12.85
Norra Borgvik, Grums|59.3667|12.9667
Norra Borgeby, Sunne|59.8833|13.1667
Norra Bomansberg, Mora|61.0167|14.75
Norra Böle, Bräcke|62.9167|14.85
Norra Bodane, Vänersborgs|58.5333|12.4667
Norra Blommaberg, Ovanåkers|61.5|15.3333
Norra Björktjärn, Säffle|59.3|12.6167
Norra Björke, Trollhättan|58.2833|12.5
Norra Bergsäng, Leksands|60.8148|15.0602
Norra Bergnäs, Arjeplogs|66.3937|18.2215
Norra Båsane, Melleruds|58.7667|12.3
Norra Bärby, Färgelanda|58.6667|12.0333
Norra Bandene, Färgelanda|58.5833|11.95
Norra Backen, Bengtsfors|59|12.1333
Norra Bäckebol, Melleruds|58.7167|12.3667
Norra Backa|59.0167|14.1833
Norra Avradsberg, Malung-Sälens|60.3997|13.7331
Norra Ås, Sunne|59.7667|13.2333
Norra Arneby, Sunne|59.8667|13.1667
Norra Anrås, Stenungsunds|58.0167|11.8167
Norra Ängen, Sunne|59.8833|12.7833
Nornäs, Älvdalens|61.4331|13.2331
Norlingtorp, Filipstads|59.7667|14.15
Norhyttan, Ludvika|60.2167|14.8667
Noret, Strömsunds|63.7833|16.4
Noret, Vansbro|60.55|14.4167
Nore, Hagfors|60.1667|13.5167
Nore, Hagfors|59.9333|13.6667
Nore, Kristinehamns|59.35|14.0167
Nordviksstrand, Tjörns|57.9833|11.55
Nordvik, Tjörns|57.9833|11.55
Nordvalla, Krokoms|63.7333|14.65
Nordstaden, Göteborgs stad|57.7069|11.9689
Nordsjötorp, Forshaga|59.65|13.5333
Nordsjö, Sollefteå|63.65|16.1167
Nordsjö, Kils|59.6333|13.05
Nordsätern, Bergs|62.8667|13.1
Nordomsjön, Älvdalens|61.7|13.1333
Nordmarkshyttan, Filipstads|59.8333|14.0833
Nordmarksberg, Filipstads|59.8333|14.1167
Nordmark, Filipstads|59.8333|14.1
Nordmanneröd, Uddevalla|58.3667|11.9831
Nordkroken, Vänersborgs|58.3833|12.4
Nord-Koster, Strömstads|58.9|11
Nordkölen, Bergs|62.5333|14.55
Nordibyn, Vansbro|60.5|13.9833
Nordhallen, Åre|63.4667|12.8
Nordhalla, Vara|58.3331|13.0667
Nordhagen|58.3|11.7167
Norderö, Östersunds|63.1333|14.3667
Norderåsen, Östersunds|63.45|14.85
Nordbyn, Åre|63.7833|13.0333
Nordbyn, Krokoms|63.4333|13.8
Nordby, Karlstads|59.6333|13.6333
Nordby, Munkedals|58.6831|11.7667
Nordbottnen, Åre|63.2333|12.9167
Nordbäck, Gagnefs|60.5833|15.05
Nordantjäl, Sollefteå|63.6561|16.4563
Nordansjö, Vilhelmina|64.7167|16.3
Nordannälden, Krokoms|63.4|14.3333
Nordanholen, Gagnefs|60.5|14.95
Nordanås, Storumans|65.4667|16.0667
Nordanåker, Sollefteå|63.4167|16.5667
Nordanåker, Malung-Sälens|60.6|13.8167
Nordanåker, Vansbro|60.5667|14.35
Nordals Härad, Melleruds|58.7833|12.3333
Nordåker, Gagnefs|60.5667|15.0833
Norane, Årjängs|59.2833|12.45
Norane, Säffle|59.1833|12.5
Norra Härene, Lidköpings|58.4331|13.15
Nolvik, Göteborgs stad|57.7833|11.8167
Nolhaga, Alingsås|57.9337|12.5175
Nolgård, Eda|59.7333|12.0833
Nolgård, Hammarö|59.35|13.5
Nolered, Göteborgs stad|57.7147|11.7681
Nolby, Storfors|59.4|14.35
Nolby, Dals-Ed|59.1333|11.8167
Nolby, Säffle|59.0833|12.95
Nolby, Mariestads|58.8|13.7833
Nolby, Färgelanda|58.6667|12
Nolby, Kungälvs|57.95|11.9
Nolbergsviken, Sunne|59.75|13.3333
Nolås, Storfors|59.4333|14.3667
Nol, Ale|57.9184|12.0663
Nöjden, Krokoms|63.9667|13.9167
Norra Hällan, Färgelanda|58.6|12.05
Nödinge, Ale|57.8945|12.0489
Njunjes, Jokkmokks|66.9625|17.4522
Njavve, Jokkmokks|66.8828|18.2615
Nivsåsen, Östersunds|63.2167|14.6833
Nittsjö, Rättviks|60.9167|15.0667
Nittkvarn, Ludvika|60.05|14.7333
Nilsbyn, Bengtsfors|58.9|12.3833
Nilsby, Kils|59.6167|13.3167
Nikkaluokta, Gällivare|67.8508|19.0133
Niepen, Storumans|65.2333|16.55
Neva, Filipstads|60.1667|14.1167
Nereby, Kungälvs|57.8167|11.85
Nedre Värnäs, Torsby|60.4333|13.25
Nedre Tandberget, Malung-Sälens|61.0167|13.1831
Nedre Norra Örnäs, Sorsele|65.6015|17.4901
Nedre Malgonäs, Vilhelmina|64.6667|16.35
Nedre Måläng, Östersunds|63.05|14.55
Nedre Lycke, Munkedals|58.4833|11.6833
Nedre Lillviken, Strömsunds|64.2333|15.4833
Nedre Lid, Hagfors|59.9|13.6667
Nedre Knaverstad, Kungälvs|57.95|11.7833
Nedre Kile, Strömstads|58.8833|11.0333
Nedre Kärr, Sotenäs|58.4167|11.4
Nedre Kålsäter, Säffle|59.3167|12.6833
Nedre Högstad, Strömstads|58.95|11.3
Nedre Heden, Leksands|60.6667|15.1
Nedre Hån, Årjängs|59.5|11.7833
Nedre Gudhem, Färgelanda|58.6167|12.0333
Nedre Gärdsjö, Rättviks|60.9333|15.2167
Nedre Fjäll, Arvika|59.7667|12.7667
Nedre Fillingen, Bengtsfors|59.0667|12.1167
Nedre Bondestad, Kils|59.5833|13.2833
Nedre Bäck, Kungälvs|58|12.1167
Nedre Älgestad, Eda|59.7833|12.1667
Nedra Lerslätten, Nora|59.6|14.9167
Nederhögen, Bergs|62.4|14.3833
Nederborg, Vansbro|60.4667|14.5
Näversjöberg, Krokoms|63.4167|14.4667
Näverede, Ragunda|63.2167|15.3333
Näveråsen, Vansbro|60.3167|14.3333
Näveråsen, Hällefors|59.85|14.5667
Nävbacken, Ludvika|60.15|14.95
Navarsvikkroken, Årjängs|59.6|11.7831
Navarsviken, Årjängs|59.6333|11.85
Nautijaur, Jokkmokks|66.9|19.2333
Naum, Vara|58.2333|12.9167
Nattorp, Skara|58.45|13.4667
Nåtti, Arjeplogs|66.0704|17.9816
Näsviken, Strömsunds|63.8468|15.5304
Näsvattnet, Storumans|65.05|16.8667
Näsvallen, Härjedalens|62.5333|13.8833
Nästeviken, Årjängs|59.4105|11.8907
Nästelsjö, Bergs|62.5667|14.4833
Nästelbodarna, Bergs|62.5833|14.4667
Nästebacka, Årjängs|59.4841|12.1286
Nästansjö, Vilhelmina|64.8|16.5
Näset, Årjängs|59.6167|11.7667
Nässkogen, Sunne|59.9|12.8167
Nässjö, Sollefteå|63.5833|16.35
Näskott, Krokoms|63.3167|14.3
Näset, Strömsunds|64.5333|15.2833
Näset, Strömsunds|63.9167|16.3
Näset, Östersunds|63.4167|15
Näset, Östersunds|63.3167|14.7
Näset, Älvdalens|61.25|14.0833
Näset, Rättviks|61.1833|15.0833
Näset, Gagnefs|60.55|15.1
Näset, Vansbro|60.4833|14.05
Näset, Kristinehamns|59.4167|14.2167
Näset, Göteborgs stad|57.6169|11.8908
Näsesved, Åre|63.3833|13.3833
Näsbyggebyn, Leksands|60.7667|14.8667
Näsbön, Dals-Ed|58.8333|11.9167
Näsbodarna, Bergs|62.3833|14.3
Näsbo, Bengtsfors|59.1167|12.1
Näsberget|60.4167|13.4831
Näsberg, Mora|61.1667|14.3831
Näs, Sollefteå|63.4167|16.5167
Näs, Bergs|62.9667|14.5667
Nås, Vansbro|60.4556|14.4966
Näs, Hagfors|60.1833|13.5
Näs, Arvika|59.6667|12.7833
Näs, Karlstads|59.65|13.6667
Näs, Arvika|59.5|12.6833
Näs, Arvika|59.4833|12.85
Näs, Årjängs|59.35|12.1167
Näs, Årjängs|59.3333|11.9833
Näs, Säffle|59.2167|12.5333
Näs, Bengtsfors|59.2167|12.2
Näs, Dals-Ed|59.1333|11.85
Näs, Dals-Ed|58.9833|12.1
Näs, Stenungsunds|58.1083|11.8333
Nääs, Lerums|57.81|12.3971
Nårunga, Vårgårda|57.9333|12.8
Närsjö, Vansbro|60.4167|14.5
Närsen, Vansbro|60.3167|14.4
Närsbyn, Bengtsfors|59.0333|12.3167
Näresbyn, Årjängs|59.2833|12.0167
Namn, Östersunds|63.15|14.6167
Nammatjkåta, Jokkmokks|67.1667|18.1
Nälden, Krokoms|63.35|14.25
Nainsdammen, Hagfors|60.2|13.8333
Nain, Hagfors|60.2333|13.8
Naglarp, Falköpings|58.0833|13.4833
Nagasjötjälen, Strömsunds|63.9333|16.0667
Nagasjöhöjden, Strömsunds|63.9333|16.0333
Näcktjärnstugan, Härjedalens|61.6831|14.4167
Näcksta, Bergs|62.9333|14.55
Näckåsen, Strömsunds|64.1333|15.35
Näckådalen, Mora|61.3167|14.4
Näbbol, Arvika|59.5|12.75
Myssjö, Bergs|62.9167|14.3833
Myrviken, Bergs|63|14.35
Myrvarv, Årjängs|59.4416|11.9328
Myrvallen, Härjedalens|62.5667|13.8833
Myrvallen, Älvdalens|61.7331|13.0831
Myrtorp, Karlskoga|59.3333|14.4667
Myringbyn, Sunne|60.0167|13.15
Myrholn, Gagnefs|60.4833|14.9333
Myrevarv, Melleruds|58.7667|12.3167
Myren, Hagfors|59.9667|13.55
Myrekulla, Borås|57.8167|12.8833
Myreberg, Skövde|58.4833|13.9833
Myre, Eda|59.7833|12.4167
Myre, Kils|59.5333|13.1833
Myrbodarna, Krokoms|64.0833|14.2333
Myrbo, Älvdalens|61.8167|12.2667
Myrbacken, Götene|58.6167|13.5833
Myrbacka, Vansbro|60.55|14.3667
Myran, Mora|61.1167|14.4833
Myra, Hagfors|59.9667|13.5667
Myggsjön, Borlänge|60.3333|15.3
Myggsjö, Orsa|61.5|14.5333
Myggenäs, Tjörns|58.0618|11.7494
Myckengräs, Torsby|60.2333|13.0833
Myckelbyn, Malung-Sälens|60.6667|13.7
Myckelberg, Mora|61.0497|14.25
Mustadfors, Bengtsfors|58.9167|12.3167
Murum, Ulricehamns|57.9167|13.2833
Munsvattnet, Krokoms|64.2667|14.45
Munkfors|59.8386|13.5436
Munkflohögen, Östersunds|63.5667|14.9333
Munkerud, Munkfors|59.8333|13.5167
Munkegärde, Kungälvs|57.8833|11.95
Munkedals Hamn, Munkedals|58.4333|11.6667
Munkedal, Munkedals|58.4663|11.6735
Munkeby, Uddevalla|58.25|11.5333
Munkebol, Torsby|60.5|13.1667
Munkebol, Munkfors|59.8167|13.5167
Munkebacka, Sunne|59.8|13.1833
Mullnäset, Strömsunds|63.75|15.6167
Mullholm, Arjeplogs|65.889|17.7518
Mullbacken, Arjeplogs|65.7068|17.7368
Mularp, Falköpings|58.1667|13.7
Muggebo, Mariestads|58.7|13.85
Muberg, Munkedals|58.5|11.8333
Moviken, Mariestads|58.8667|14
Movallen, Härjedalens|62.3333|14.0333
Mötterud, Arvika|59.65|12.65
Motorp, Karlstads|59.4667|13.8
Motorp, Götene|58.5333|13.5333
Motjärnshyttan, Filipstads|59.9333|13.9667
Mötingselberget, Vilhelmina|64.7167|16.8667
Mosstakan, Eda|59.6333|12.1333
Mosstakan, Säffle|59.2167|12.4667
Mosslanda, Herrljunga|58.0333|13.1167
Mosshed, Uddevalla|58.3333|11.8167
Mossgruvan, Ljusnarsbergs|59.9833|15.05
Mossgruvan, Lindesbergs|59.7667|15.0167
Mosserud, Hällefors|59.85|14.7
Mosserud, Karlstads|59.5812|13.6285
Mosserud, Kils|59.5333|13.0667
Mosserud, Storfors|59.5|14.2833
Mosserud, Karlstads|59.5|13.8333
Mosserud, Hammarö|59.2833|13.5
Mossel, Gagnefs|60.5167|14.7833
Mossberg, Hagfors|60.1667|13.45
Mossängen, Hagfors|59.8667|13.5333
Mosätt, Härjedalens|62.1|14.05
Mosätern, Malung-Sälens|60.85|13.2831
Mörtsjön, Krokoms|63.7833|14.65
Mörtkullnäset, Strömsunds|63.9167|16.0667
Mörsil, Åre|63.3091|13.6636
Morn, Vansbro|60.5333|14.3333
Mörlanda, Alingsås|58.1167|12.5667
Mörlanda, Herrljunga|58|13.0833
Mörkviken, Storfors|59.35|14.35
Mörkret, Älvdalens|61.65|12.75
Morkarlby, Mora|61|14.5167
Mörk, Strömstads|59.0167|11.1667
Morjhult, Borås|57.7667|12.6
Moren, Mora|61.1167|14.4667
Möre, Torsby|60.6|13.0333
Morbygge, Borlänge|60.5|15.2667
Morberget, Ludvika|60.2833|15.2167
Morbäckssätern, Älvdalens|61.4831|12.9167
Mörbacka, Torsby|60.5333|13.1167
Morast, Eda|59.9|12.2667
Morarna, Bergs|62.6|14.2167
Mora-Noret, Mora|61.0039|14.5833
Mora|61.007|14.5432
Mon, Dorotea|64.4333|16.0667
Mon, Åre|63.2|14.1167
Mon, Leksands|60.7833|14.8833
Mon, Gagnefs|60.5333|15.05
Mon, Årjängs|59.3|12.0333
Mon, Dals-Ed|58.8833|11.7833
Mölntegen, Årjängs|59.2833|12.2667
Mölnslätten, Säffle|59.1833|13.0833
Mölnlycke, Härryda|57.6589|12.1179
Mölnerud, Arvika|59.7|12.7667
Mölnerud, Årjängs|59.5833|12.1
Mölnerud, Årjängs|59.4333|11.9833
Mölnebo, Tjörns|57.95|11.6167
Mölndal, Mölndals|57.6554|12.0138
Mölnbacka, Forshaga|59.6333|13.55
Mollsjönäs, Ale|57.8667|12.1333
Mollösund, Orust|58.0782|11.4818
Mollaryd, Herrljunga|57.907|13.0217
Molla, Herrljunga|57.9333|13.0333
Molkom, Karlstads|59.6006|13.7211
Mölingdalsvallen, Härjedalens|61.75|13.8831
Molgan, Härjedalens|62.0167|14.6667
Moje, Gagnefs|60.6|15.0833
Moholm, Töreboda|58.6065|14.039
Mögsjön, Storfors|59.5667|14.2667
Mockfjärd, Gagnefs|60.5|14.9667
Möckelåsen, Åre|63.05|14.2333
Mobråten, Degerfors|59.2|14.3833
Mobodarna, Bergs|62.7833|14.1333
Moarna, Åre|63.5|12.45
Mo, Storumans|65.65|15.15
Mo, Sollefteå|63.6833|16.9167
Mo, Strömsunds|63.6|15.35
Mo, Krokoms|63.35|14.0167
Mo, Östersunds|63.2833|14.8833
Mo, Bergs|62.85|14.3333
Mo, Karlstads|59.5167|13.8333
Mo, Degerfors|59.1|14.3333
Mo, Åmåls|59.1|12.6331
Mjövattnet, Bergs|62.7167|14.7833
Mjöshult, Borås|57.85|12.8667
Mjönäs, Torsby|60.35|13.3333
Mjönäs, Hagfors|59.8766|13.5578
Mjönäs, Forshaga|59.6833|13.6
Mjölsered, Alingsås|58.1|12.5333
Mjölnartorpet, Ludvika|60.15|14.2333
Mjölkvattnet, Åre|63.8333|13.3667
Mjölbergsåsen, Vansbro|60.4167|14.1333
Mjälgen, Leksands|60.7|15.0333
Mjälgen, Gagnefs|60.55|15.1167
Mjäldrunga, Falköpings|58.0833|13.2333
Mjäla, Krokoms|63.2833|14.3167
Mjäla, Bergs|62.8833|14.35
Mjågen, Älvdalens|61.2167|14.05
Mittiliden, Strömsunds|64.8167|14.0667
Mittådalsvallarna, Härjedalens|62.6833|12.75
Mittådalen, Härjedalens|62.6833|12.6667
Mitandersfors, Arvika|60.0891|12.5095
Millestbodarna, Bergs|62.75|14.25
Milleryr, Färgelanda|58.6333|11.9167
Midskog, Ragunda|63.2333|15.2333
Mickelvål, Orsa|61.15|14.7333
Metesten, Kungälvs|57.8|11.8333
Messubodarna, Ljusdals|61.9831|15.1331
Messätern, Strömsunds|64.8333|14.15
Mesjö, Vilhelmina|64.4667|16.6667
Meselefors, Vilhelmina|64.45|16.8
Melltorp, Herrljunga|57.9833|13.0333
Mellomgärde, Borås|57.8333|12.7
Mellgården, Säffle|59.15|13.1167
Mellgård, Bräcke|62.8833|15.2667
Mellerudstorp, Karlstads|59.4333|13.3
Mellerud, Karlstads|59.4333|13.3
Mellerud, Melleruds|58.6998|12.4531
Melldala, Skövde|58.5167|13.7333
Mellbyn, Eda|59.8333|12.3167
Mellbyn, Arvika|59.6833|12.5667
Mellbyn, Dals-Ed|58.8667|11.8833
Mellby, Sunne|59.8|13.1833
Mellby, Lidköpings|58.45|13.0167
Mellanvakern, Vansbro|60.3833|14.1167
Vakssamsuoloj, Arjeplogs|65.8457|18.022
Mellansjö, Storumans|65.6667|15.6833
Mellansjö, Sollefteå|63.5|16.2333
Mellangården, Ljusnarsbergs|59.85|15
Mellanborg, Vansbro|60.4667|14.4833
Mellanås, Vilhelmina|64.5333|16.5167
Medvik, Strömstads|58.9833|11.1667
Medstugan, Åre|63.5333|12.4
Medskogen, Härjedalens|62.45|12.95
Medskogen, Torsby|60.7|12.4833
Medskog, Grums|59.3833|13.15
Medhamnstorp, Kristinehamns|59.1167|13.9667
Medhamn, Kristinehamns|59.1|13.9667
Medelplana, Götene|58.5833|13.3667
Medbön, Munkedals|58.7167|11.7833
Medbo, Lysekils|58.3667|11.45
Meåfors, Sollefteå|63.6167|16.5167
Maxstad, Karlstads|59.4667|13.75
Mavas, Arjeplogs|66.8833|16.3667
Mattsmyra, Ovanåkers|61.5|15.4167
Mattsåsen, Malung-Sälens|60.9831|13.5
Mattmar, Åre|63.3167|13.8333
Matsdal, Vilhelmina|65.35|15.85
Matsäl, Mora|60.8997|13.7667
Matnäset, Bergs|62.8833|14.4167
Mässlingen, Härjedalens|62.6667|12.6833
Mässbacken, Orsa|61.1833|14.75
Maskaur, Arjeplogs|65.8935|17.5621
Maryd, Alingsås|57.9|12.5833
Mårum, Skövde|58.5|13.9333
Mårtenstorp, Ludvika|60.2833|14.7833
Mårtenstorp, Ludvika|60.1167|14.95
Mårtanberg, Rättviks|60.8333|15.2333
Mårtanberg, Leksands|60.6833|15.25
Marntallsåsen, Bergs|62.9167|14.0333
Marstrand, Kungälvs|57.887|11.5822
Marsliden, Vilhelmina|65.0333|15.3667
Marsätt, Bräcke|62.9833|15.1333
Märrgård, Sollefteå|63.7|16.8
Marnäs, Ludvika|60.15|15.2
Markvatten, Grums|59.4833|13.1
Markusfallet, Ludvika|60.1667|14.25
Markfallet, Ludvika|60.1667|14.5167
Marka, Falköpings|58.1667|13.4667
Mark, Vilhelmina|64.7167|16.0833
Marjarp, Falköpings|58.1833|13.5667
Mariestad, Mariestads|58.7097|13.8237
Mariero, Vänersborgs|58.3668|12.3485
Marielund, Arjeplogs|65.835|17.572
Mariedal, Lidköpings|58.4667|13.1833
Mariedal, Vänersborgs|58.3575|12.3463
Marieby, Östersunds|63.122|14.7091
Marieberg, Götene|58.6011|13.3554
Marieberg, Grästorps|58.2997|12.6667
Märene, Skara|58.4167|13.4667
Mareberg, Kungälvs|57.8909|12.0275
Mårdsundsbodarna, Åre|63.15|13.75
Mårdsjön, Strömsunds|63.7167|16.0333
Mårdsjön, Ragunda|63.3|15.6
Mårdsjö, Dorotea|64.2833|16.5333
Mårdsbodarna, Åre|63.1|13.8833
Marby, Åre|63.1333|14.2667
Mårby, Töreboda|58.75|14.0833
Mårby, Falköpings|58.2667|13.4333
Marbogården, Lidköpings|58.4831|12.9
Mårbacken, Torsby|60.15|12.7333
Mårbacka, Sunne|59.7667|13.2167
Månstad, Årjängs|59.4667|11.9833
Månsta, Bergs|62.9667|14.5333
Månsta, Älvdalens|61.2667|14
Månslunda, Lidköpings|58.5|13.0167
Månserud, Årjängs|59.6|12.1333
Månsberg, Dorotea|64.4|16.1
Månsåsen, Åre|63.0667|14.3333
Mångstorp, Hagfors|59.7831|13.7
Mångsbodarna, Älvdalens|61.0833|13.6167
Mangen, Torsby|60.3997|12.85
Mångbodarna, Östersunds|63.4667|14.7667
Mångberg, Mora|60.8537|14.5865
Månäs, Torsby|60.5|13.1333
Malungshed, Ljusdals|61.6167|15.1167
Malungsfors, Malung-Sälens|60.7333|13.55
Malung, Malung-Sälens|60.6833|13.7154
Målsta, Östersunds|63.1521|14.5188
Malsjö, Sunne|60|12.8667
Malöga, Grums|59.3|13.0833
Malmsta, Vansbro|60.4833|14.4667
Malmön, Sotenäs|58.35|11.3333
Malmbergshöjden, Ludvika|60.1667|14.25
Malmbergsåsen, Ludvika|60.1667|14.25
Malmbäckvallen, Härjedalens|62.5667|13.8333
Mällgärde, Kungälvs|57.9|11.8667
Mällbyn, Östersunds|63.1833|14.6
Malgovik, Vilhelmina|64.6333|16.3667
Mälgåsen, Bräcke|62.85|15.3
Mälen, Härjedalens|62.1667|12.9333
Malåna, Säffle|59.2333|12.5
Måhult, Göteborgs stad|57.8333|12.0667
Magra, Alingsås|58.1125|12.6234
Magnilund, Mariestads|58.6333|13.7
Magnebyn, Säffle|59.3833|12.8
Magneberg, Sunne|59.95|12.9
Maggeby, Sunne|59.8333|13.1833
Maggås, Orsa|61.0667|14.65
Madlyckan, Mariestads|58.7167|13.8333
Madbråten, Färgelanda|58.7333|12.05
Lysvik, Sunne|60.0167|13.1333
Lystorp, Herrljunga|58|13.1
Lysekil, Lysekils|58.2743|11.4358
Lysed, Årjängs|59.35|12.1
Lyse, Lysekils|58.3167|11.4667
Lysås, Årjängs|59.6|12.15
Lyrestad, Mariestads|58.8057|14.0595
Lyckorna, Uddevalla|58.2167|11.9
Lyckemad, Herrljunga|58|13.05
Lycke, Arvika|59.65|12.6333
Lycke, Färgelanda|58.6833|11.9667
Lycke, Kungälvs|57.875|11.7167
Lycka, Leksands|60.7353|15.0279
Lyberget, Malung-Sälens|60.85|13.65
Luvos, Jokkmokks|66.6499|18.8523
Luttra, Falköpings|58.1333|13.55
Lutebo, Herrljunga|58.0167|13.0167
Luspholmen, Storumans|65.1333|17.0667
Luspen, Vilhelmina|65.2667|16.05
Lur, Tanums|58.8167|11.3333
Lunneviken, Strömstads|59.05|11.1667
Lunneberg, Lidköpings|58.4667|13.2667
Lunneberg, Trollhättan|58.1831|12.2167
Lunne, Östersunds|63.0808|14.8667
Lunne, Skövde|58.5667|14
Lunna, Lidköpings|58.5333|13.0667
Lungsundet, Storfors|59.5167|14.1833
Lungstorp, Storfors|59.5833|14.2
Lungsnäs, Filipstads|59.7|13.9667
Lungsjön, Sollefteå|63.4667|16.25
Lungret, Krokoms|63.4|14.1
Lungre, Östersunds|63.2333|14.85
Lundsjön, Krokoms|63.5167|14.5167
Lundsbrunn, Götene|58.4717|13.4473
Lundsberg, Storfors|59.5|14.1667
Lundkrok, Älvdalens|61.35|14.0331
Lundkälen, Östersunds|63.15|15.0167
Lunden, Orsa|61.1|14.6167
Lunden, Eda|59.7667|12.15
Lunden, Skövde|58.4|14.0167
Lundby, Vara|58.2|13.0333
Lundby, Stenungsunds|58.0167|11.8833
Lundby, Kungälvs|57.9241|11.9201
Lundby, Göteborgs stad|57.7128|11.9167
Lund, Östersunds|63.1|14.7833
Lund, Karlstads|59.4|13.8333
Lund, Bengtsfors|59.1|12.2833
Lund, Åmåls|59|12.5833
Lund, Vårgårda|58.0667|12.8
Lugnvik, Östersunds|63.2167|14.6333
Lugnsälven, Hällefors|59.6667|14.4833
Lugnås, Mariestads|58.6432|13.7016
Ludvika|60.1496|15.1878
Lubbträsk, Storumans|65.05|16.7
Lövvik, Strömsunds|64.6167|13.7667
Lövvik, Strömsunds|64.1833|15.9
Lövvik, Hällefors|59.7667|14.4333
Lövtorpet, Östersunds|63.2167|14.5167
Lovtjärn, Säffle|59.3831|12.6331
Lövstrand, Vilhelmina|64.6833|16.2833
Lövstrand, Dorotea|64.3833|16
Lövsta, Bräcke|63.0167|15.1
Lövskogen, Ljusnarsbergs|60|14.9333
Lövsjön, Dorotea|64.75|15.3167
Lövsjön, Krokoms|63.75|14.7167
Lövsjön, Gagnefs|60.3167|14.6667
Lövsåsen, Östersunds|63.05|14.6667
Lövriset, Ovanåkers|61.4833|15.4333
Lövnästorp, Storfors|59.4667|14.2833
Lövnäset, Storfors|59.4667|14.3
Lövnäs, Vilhelmina|64.8333|15.9333
Lövnäs, Älvdalens|61.35|13.35
Lövnäs, Arvika|59.85|12.6333
Lövnäs, Hammarö|59.3333|13.5167
Rahppen, Arjeplogs|66.3459|17.849
Lövlund, Sollefteå|63.5333|16.2833
Lövliden, Vilhelmina|64.65|16.5833
Lövkullen, Ludvika|60.2333|14.5667
Lövhöjden, Karlstads|59.4833|13.9
Lovene, Lidköpings|58.4419|13.0463
Lovene, Falköpings|58.1667|13.6333
Lövekulle, Alingsås|57.9167|12.4833
Lövdalen, Bergs|62.85|13.6333
Lövberget, Gagnefs|60.3833|14.6833
Lövberga, Strömsunds|63.9667|15.85
Lövberg, Vilhelmina|65.0667|14.9167
Lövberg, Vilhelmina|64.8333|16.9
Lövåssätern, Älvdalens|61.45|12.9167
Lövåsen, Vilhelmina|64.5667|16.7333
Lövåsen, Sollefteå|63.3667|16.25
